video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
0TDOP.mp4,30.590545,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0UK3H.mp4,24.636462,1,6,1.0,0.0,0.0,1.0,0.353919,0.353919,0.215368,0.248958,0.248958,0.248958,1.0,0.5,0.0,0.0,0.166667,24.516284
11L5M.mp4,29.233333,3,14,1.0,0.333333,0.333333,1.0,0.770615,0.569107,0.288246,0.442222,0.461182,0.461182,0.914943,0.739747,0.12037,0.166667,0.342262,28.766667
12XD3.mp4,19.894875,7,9,0.571429,0.571429,0.285714,0.571429,0.782168,0.581699,0.534359,0.625608,0.625608,0.625608,1.0,0.604025,0.355125,0.102551,0.3539,19.019
1HZGH.mp4,32.788888,3,14,1.0,1.0,1.0,1.0,0.745998,0.745998,0.327601,0.467976,0.474184,0.474184,0.972786,1.0,0.926349,0.502646,0.809665,31.766115
21WN7.mp4,34.930362,5,14,1.0,0.8,0.2,1.0,0.876193,0.647701,0.500927,0.873234,0.873234,0.873234,1.0,0.854983,0.536667,0.1,0.497217,34.462396
3AKML.mp4,39.9399,1,16,1.0,1.0,1.0,1.0,0.809631,0.809631,0.1009,0.224533,0.234808,0.234808,0.836894,0.45,0.45,0.5,0.466667,39.205833
3JXKZ.mp4,32.4324,1,3,0.0,0.0,0.0,1.0,0.125175,0.125175,0.070877,0.118656,0.118656,0.118656,1.0,0.0,0.0,0.0,0.0,32.032
3Q6N1.mp4,13.4,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3WMV4.mp4,17.42579,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44T8B.mp4,29.666667,1,8,1.0,0.0,0.0,1.0,0.319392,0.319392,0.04384,0.12069,0.12069,0.12069,1.0,1.0,0.0,0.0,0.333333,29.0
75M1Z.mp4,30.833333,4,14,0.25,0.25,0.25,0.75,0.726562,0.587245,0.104255,0.212695,0.22389,0.22389,0.809665,0.781746,0.531746,0.027778,0.44709,30.4
7XCAP.mp4,30.708919,4,1,0.0,0.0,0.0,0.25,0.292133,0.23733,0.292133,0.292133,0.340655,0.340655,0.672235,0.0,0.0,0.0,0.0,27.442012
7ZL8E.mp4,31.297933,4,11,1.0,1.0,0.5,1.0,0.8783,0.795125,0.599457,0.765836,0.765836,0.765836,1.0,0.709582,0.663274,0.348214,0.57369,30.4304
874F1.mp4,32.665967,1,16,1.0,1.0,0.0,1.0,0.564819,0.564819,0.053547,0.112493,0.112493,0.112493,1.0,1.0,1.0,0.0,0.666667,31.998633
8B4ZP.mp4,48.4,5,6,0.4,0.4,0.2,0.6,0.718147,0.350243,0.544622,0.401361,0.416961,0.416961,0.914729,0.248333,0.167778,0.05,0.15537,47.166667
9TM1K.mp4,30.633333,2,12,1.0,1.0,0.5,1.0,0.736979,0.706995,0.217884,0.418994,0.441046,0.441046,0.893389,0.541667,0.541667,0.5,0.527778,30.4
A2X7Q.mp4,18.938547,1,7,1.0,1.0,1.0,1.0,0.800279,0.800279,0.429623,0.433152,0.433152,0.433152,1.0,1.0,0.638889,0.333333,0.657407,18.469274
ATIAW.mp4,31.989554,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AVL8A.mp4,33.992292,2,24,1.0,1.0,0.5,1.0,0.742589,0.633314,0.222694,0.254362,0.254362,0.254362,1.0,0.497534,0.303025,0.076894,0.292484,33.033
C7G1S.mp4,18.688781,1,6,1.0,1.0,1.0,1.0,0.758265,0.758265,0.376444,0.502877,0.502877,0.502877,1.0,0.805556,0.833333,1.0,0.87963,17.306652
DR1ZU.mp4,13.583333,3,3,0.666667,0.666667,0.0,1.0,0.636192,0.621512,0.475785,0.584736,0.584736,0.584736,1.0,1.0,1.0,0.0,0.666667,13.0
DSZYT.mp4,30.797433,2,9,1.0,1.0,0.5,1.0,0.864643,0.864643,0.245196,0.272651,0.272651,0.272651,1.0,0.958333,1.0,1.0,0.986111,30.4304
E6ZBZ.mp4,31.2,1,6,1.0,0.0,0.0,1.0,0.458962,0.458962,0.240535,0.229215,0.229215,0.229215,1.0,1.0,0.0,0.0,0.333333,28.766667
ECFMO.mp4,29.295933,2,2,0.5,0.0,0.0,1.0,0.484537,0.329079,0.477187,0.573063,0.614114,0.614114,0.895539,0.5,0.0,0.0,0.166667,27.994633
