video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
GBD1Y.mp4,32.916667,2,13,1.0,1.0,0.5,1.0,0.727679,0.727679,0.125369,0.15918,0.15918,0.15918,1.0,1.0,1.0,1.0,1.0,32.0
HBWLV.mp4,31.598233,1,9,1.0,0.0,0.0,1.0,0.478909,0.478909,0.179559,0.156844,0.156844,0.156844,1.0,0.359524,0.0,0.0,0.119841,31.2312
HSEH1.mp4,31.266667,3,8,1.0,1.0,0.333333,1.0,0.95174,0.95174,0.39618,0.425944,0.425944,0.425944,1.0,0.983333,0.927778,0.261111,0.724074,29.566667
HY4FS.mp4,34.353445,2,15,1.0,1.0,1.0,1.0,0.839161,0.788961,0.259736,0.332223,0.332223,0.332223,1.0,0.272489,0.214815,0.176389,0.221231,33.71727
I7AS7.mp4,30.605871,3,2,0.0,0.0,0.0,0.666667,0.197768,0.179955,0.143841,0.213415,0.213415,0.213415,1.0,0.0,0.0,0.0,0.0,29.981262
J48N6.mp4,30.733333,3,15,1.0,0.333333,0.333333,1.0,0.906217,0.614307,0.288321,0.44266,0.492414,0.492414,0.81416,0.906085,0.305556,0.333333,0.514991,28.766667
J9T5D.mp4,34.068377,1,16,1.0,1.0,0.0,1.0,0.5092,0.5092,0.098018,0.173524,0.183114,0.183114,0.76817,1.0,1.0,0.0,0.666667,33.167097
JVLAZ.mp4,31.433333,3,6,1.0,0.666667,0.666667,1.0,0.841146,0.840068,0.564951,0.602464,0.602464,0.602464,1.0,1.0,1.0,0.833333,0.944444,31.2
KOVTR.mp4,35.297655,3,16,1.0,0.666667,0.666667,1.0,0.871021,0.724303,0.533454,0.623646,0.630196,0.630196,0.983606,0.662314,0.636508,0.375,0.557941,34.6362
KVXJ9.mp4,30.766667,2,16,1.0,1.0,0.0,1.0,0.636667,0.636667,0.192498,0.328947,0.328947,0.328947,1.0,1.0,1.0,0.0,0.666667,30.4
LGJAR.mp4,32.289694,1,15,1.0,1.0,1.0,1.0,0.944444,0.944444,0.20964,0.237132,0.237132,0.237132,1.0,0.263135,0.177273,0.090909,0.177106,32.089136
N3U9S.mp4,14.897579,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
NBSPH.mp4,30.766667,3,15,1.0,0.666667,0.333333,1.0,0.869939,0.684876,0.228152,0.276986,0.299782,0.299782,0.784601,0.483466,0.416667,0.194444,0.364859,29.566667
OE2M1.mp4,30.633333,3,15,1.0,0.666667,0.666667,1.0,0.815773,0.809247,0.209461,0.210475,0.210475,0.210475,1.0,0.723611,0.422222,0.422222,0.522685,30.4
Q7IQI.mp4,17.245523,3,1,0.333333,0.0,0.0,0.333333,0.428768,0.380402,0.428768,0.542224,0.542224,0.542224,1.0,0.666667,0.0,0.0,0.222222,15.863478
QLEN3.mp4,35.101733,1,15,1.0,1.0,0.0,1.0,0.696977,0.696977,0.151525,0.145344,0.145344,0.145344,1.0,1.0,1.0,0.0,0.666667,34.401033
QUXYH.mp4,30.723975,6,1,0.166667,0.0,0.0,0.166667,0.39695,0.300848,0.39695,0.745193,0.846911,0.846911,0.861198,0.5,0.0,0.0,0.166667,27.455467
S591U.mp4,30.0,1,3,1.0,1.0,0.0,1.0,0.507955,0.507955,0.378307,0.25681,0.25681,0.25681,1.0,1.0,0.5,0.0,0.5,29.6
SY5QP.mp4,30.733333,2,15,1.0,1.0,0.5,1.0,0.796132,0.654018,0.352715,0.58234,0.58234,0.58234,1.0,0.658978,0.414187,0.09127,0.388145,30.4
V1WN7.mp4,36.033333,3,18,1.0,0.0,0.0,1.0,0.497739,0.466432,0.194824,0.442033,0.442033,0.442033,1.0,0.797983,0.0,0.0,0.265994,35.966667
V2GC9.mp4,30.6,4,15,1.0,0.5,0.0,1.0,0.649867,0.52545,0.449011,0.721263,0.721263,0.721263,1.0,0.84712,0.177778,0.0,0.341633,30.366667
V3SOF.mp4,44.427568,1,13,1.0,0.0,0.0,1.0,0.452417,0.452417,0.261219,0.189499,0.189499,0.189499,1.0,0.502183,0.0,0.0,0.167394,43.288399
VXJS4.mp4,30.259462,2,3,0.5,0.0,0.0,1.0,0.416836,0.385594,0.172154,0.134873,0.134873,0.134873,1.0,1.0,0.0,0.0,0.333333,29.657617
W3SC3.mp4,21.92,3,8,1.0,1.0,0.333333,1.0,0.942817,0.942817,0.376198,0.341704,0.341704,0.341704,1.0,0.562857,0.444444,0.222222,0.409841,21.08
WKPQ3.mp4,32.115417,3,21,1.0,1.0,0.666667,1.0,0.849921,0.736055,0.53871,0.655838,0.655838,0.655838,1.0,0.384225,0.30843,0.090972,0.261209,32.032
XE19C.mp4,30.35977,3,11,1.0,1.0,0.666667,1.0,0.77183,0.734398,0.318169,0.409594,0.427651,0.427651,0.906546,0.475673,0.47197,0.138636,0.362093,29.691053
XMYXI.mp4,40.266667,4,21,1.0,1.0,0.5,1.0,0.909524,0.768354,0.229329,0.397792,0.397792,0.397792,1.0,0.266159,0.129779,0.061714,0.152551,39.966667
Y1HGC.mp4,30.697333,2,6,1.0,1.0,1.0,1.0,0.816045,0.784489,0.458794,0.391109,0.391109,0.391109,1.0,0.75,0.75,0.645833,0.715278,30.4304
YSE1G.mp4,28.666667,1,10,1.0,1.0,1.0,1.0,0.826913,0.826913,0.227081,0.296811,0.296811,0.296811,1.0,0.6,0.75,0.75,0.7,27.958333
YSKX3.mp4,16.705727,1,5,0.0,0.0,0.0,1.0,0.234192,0.234192,0.10588,0.159135,0.180557,0.180557,0.572886,0.0,0.0,0.0,0.0,15.864431
YVKIV.mp4,31.953376,1,8,1.0,1.0,0.0,1.0,0.600204,0.600204,0.194283,0.153257,0.153257,0.153257,1.0,0.916667,0.5,0.0,0.472222,31.350482
YZ8HK.mp4,29.833333,1,5,1.0,1.0,0.0,1.0,0.572016,0.572016,0.174607,0.246714,0.246714,0.246714,1.0,1.0,0.5,0.0,0.5,29.6
ZF7YA.mp4,37.2372,3,3,0.666667,0.666667,0.333333,1.0,0.815084,0.605687,0.50369,0.317702,0.317702,0.317702,1.0,0.5,0.5,0.166667,0.388889,36.8368
ZHRPD.mp4,29.75,2,12,1.0,1.0,1.0,1.0,0.93044,0.841693,0.333272,0.337823,0.337823,0.337823,1.0,0.751488,0.415675,0.196429,0.45453,29.0
__SUMMARY__,,,,0.792815,0.607143,0.326358,0.871345,0.63993,0.58511,0.299817,0.36806,0.375066,0.375066,0.874894,0.607779,0.382928,0.200721,0.397143,1530.834805
