video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
FQS7O.mp4,24.576373,1,1,0.0,0.0,0.0,1.0,0.187694,0.187694,0.187694,0.187694,0.187694,0.187694,1.0,0.0,0.0,0.0,0.0,24.516284
H608V.mp4,20.733333,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
HHNTA.mp4,33.809141,7,14,1.0,0.285714,0.142857,1.0,0.781546,0.517963,0.504421,0.921511,0.921511,0.921511,1.0,0.550708,0.089731,0.028571,0.223003,33.742126
IALUY.mp4,29.733333,3,16,1.0,1.0,0.666667,1.0,0.837547,0.744373,0.376807,0.500158,0.500158,0.500158,1.0,0.746064,0.494841,0.261111,0.500672,29.6
IGZZG.mp4,18.467276,3,5,1.0,1.0,0.333333,1.0,0.765651,0.6904,0.580517,0.669668,0.669668,0.669668,1.0,0.651852,0.563889,0.194444,0.470062,17.32435
IQA16.mp4,31.346283,4,6,0.75,0.25,0.0,0.75,0.625228,0.435932,0.484262,0.615337,0.615337,0.615337,1.0,0.916667,0.0625,0.0,0.326389,30.542532
J7BOV.mp4,32.389757,1,9,1.0,1.0,1.0,1.0,0.773849,0.773849,0.248959,0.23106,0.23106,0.23106,1.0,0.415476,0.142857,0.142857,0.23373,31.580013
K0FAG.mp4,29.778994,2,5,1.0,0.0,0.0,1.0,0.48609,0.48609,0.445104,0.34994,0.34994,0.34994,1.0,1.0,0.0,0.0,0.333333,28.844228
KZ36U.mp4,30.597233,2,16,1.0,1.0,1.0,1.0,0.843579,0.818314,0.32279,0.381185,0.381185,0.381185,1.0,0.94375,0.666667,0.666667,0.759028,30.4304
LLT3E.mp4,26.3263,2,7,0.5,0.5,0.0,1.0,0.585026,0.585026,0.141116,0.273826,0.273826,0.273826,1.0,0.75,0.75,0.0,0.5,25.592233
LSFJG.mp4,24.666667,7,9,0.428571,0.285714,0.285714,0.571429,0.906835,0.472799,0.554632,0.698104,0.757595,0.757595,0.898889,0.244785,0.148186,0.120408,0.171126,23.958333
M3OMM.mp4,20.809819,1,3,1.0,1.0,0.0,1.0,0.55375,0.55375,0.329105,0.41339,0.41339,0.41339,1.0,0.333333,0.333333,0.0,0.222222,20.316027
MPHFU.mp4,30.296933,2,12,1.0,1.0,1.0,1.0,0.783302,0.751208,0.242689,0.435909,0.435909,0.435909,1.0,0.958333,0.861111,0.458333,0.759259,27.994633
MUWG4.mp4,42.29225,1,12,1.0,0.0,0.0,1.0,0.494745,0.494745,0.21932,0.199763,0.199763,0.199763,1.0,1.0,0.0,0.0,0.333333,42.042
N0G70.mp4,31.041757,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OHNUQ.mp4,37.370474,5,6,0.8,0.6,0.4,1.0,0.840932,0.73641,0.494818,0.365829,0.365829,0.365829,1.0,0.448889,0.375,0.208333,0.344074,36.902507
PRTAJ.mp4,42.008889,4,4,0.5,0.25,0.0,0.75,0.520623,0.35769,0.456838,0.737909,0.80882,0.80882,0.893805,0.479167,0.0625,0.0,0.180556,39.230091
RLQ9K.mp4,31.675278,2,10,1.0,1.0,1.0,1.0,0.829813,0.829813,0.249343,0.462209,0.462209,0.462209,1.0,0.436111,0.436111,0.454167,0.44213,31.60774
RPXAC.mp4,31.126067,1,15,1.0,1.0,1.0,1.0,0.947323,0.947323,0.419632,0.399592,0.399592,0.399592,1.0,0.917228,0.911111,0.916667,0.915002,30.284822
RVVDR.mp4,29.896533,5,5,0.6,0.6,0.6,0.8,0.926256,0.828097,0.599695,0.506251,0.506251,0.506251,1.0,0.795556,0.673333,0.65,0.706296,29.6296
S7JTZ.mp4,28.39275,3,9,1.0,1.0,0.666667,1.0,0.904404,0.889464,0.386172,0.471711,0.471711,0.471711,1.0,0.497255,0.497255,0.245569,0.41336,25.650458
SJ51G.mp4,30.974894,7,1,0.142857,0.0,0.0,0.142857,0.474655,0.329526,0.474655,0.934855,0.934855,1.0,0.934855,0.571429,0.0,0.0,0.190476,27.388327
T06AT.mp4,30.9,3,14,1.0,0.333333,0.333333,1.0,0.816938,0.616216,0.284139,0.440738,0.440738,0.440738,1.0,0.719982,0.179101,0.075397,0.324827,30.4
T7ST5.mp4,21.541343,2,2,1.0,0.5,0.5,1.0,0.836619,0.836619,0.610858,0.472212,0.472212,0.472212,1.0,1.0,1.0,1.0,1.0,18.430559
T9Y1N.mp4,30.556684,4,12,1.0,0.75,0.5,1.0,0.760003,0.663851,0.51373,0.778844,0.824403,0.824403,0.933747,0.640675,0.319643,0.277778,0.412698,30.231613
TUJF4.mp4,29.4294,2,8,1.0,1.0,0.5,1.0,0.832235,0.674133,0.423541,0.496415,0.496415,0.496415,1.0,0.875,0.833333,0.5,0.736111,28.8288
TZ9FE.mp4,30.620599,4,1,0.25,0.25,0.0,0.25,0.508917,0.311508,0.508917,0.638256,0.672839,0.672839,0.925471,0.25,0.25,0.0,0.166667,27.509415
UNWMJ.mp4,31.297933,1,10,1.0,1.0,1.0,1.0,0.771306,0.771306,0.311522,0.404259,0.404259,0.404259,1.0,1.0,1.0,1.0,1.0,30.4304
W0QSB.mp4,33.966667,1,10,1.0,1.0,1.0,1.0,0.831109,0.831109,0.249873,0.428525,0.428525,0.428525,1.0,1.0,1.0,0.583333,0.861111,33.6
WD35N.mp4,30.321958,4,19,1.0,1.0,0.25,1.0,0.728411,0.68097,0.393865,0.346203,0.346203,0.346203,1.0,0.638845,0.541069,0.188889,0.456268,30.03
X9M5B.mp4,32.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YYLKT.mp4,23.254417,2,1,0.5,0.0,0.0,0.5,0.44059,0.38493,0.44059,0.640622,0.666327,0.666327,0.943202,1.0,0.0,0.0,0.333333,23.07415
ZMY8M.mp4,30.688867,6,1,0.0,0.0,0.0,0.166667,0.20796,0.205966,0.20796,0.477739,0.477739,0.477739,1.0,0.0,0.0,0.0,0.0,27.424094
__SUMMARY__,,,,0.729429,0.584238,0.390286,0.818619,0.627299,0.567106,0.35122,0.441359,0.448584,0.449887,0.881037,0.560851,0.337397,0.189438,0.362562,1294.759405
