video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
00607.mp4,32.84013,1,16,1.0,1.0,0.0,1.0,0.573684,0.573684,0.1068,0.182536,0.182536,0.182536,1.0,0.569444,0.625,0.0,0.398148,31.757488
0HV07.mp4,29.633268,1,1,1.0,0.0,0.0,1.0,0.305545,0.305545,0.305545,0.305545,0.316599,0.316599,0.897447,1.0,0.0,0.0,0.333333,27.504912
1LBUG.mp4,31.473244,1,1,0.0,0.0,0.0,1.0,0.18545,0.18545,0.18545,0.18545,0.18545,0.18545,1.0,0.0,0.0,0.0,0.0,30.731905
29V7T.mp4,32.966667,3,4,0.333333,0.333333,0.0,1.0,0.639766,0.433036,0.259978,0.295827,0.295827,0.295827,1.0,0.611111,0.166667,0.0,0.259259,32.8
3KDI5.mp4,34.6346,2,1,0.0,0.0,0.0,0.5,0.102388,0.102388,0.102388,0.102388,0.144027,0.144027,0.261533,0.0,0.0,0.0,0.0,25.592233
3QL7J.mp4,33.440665,7,8,0.857143,0.714286,0.285714,0.857143,0.97819,0.746836,0.619709,0.852309,0.852309,0.852309,1.0,0.685119,0.516667,0.202381,0.468056,32.971087
3VT73.mp4,33.033,3,1,0.0,0.0,0.0,0.333333,0.283277,0.198012,0.283277,0.414149,0.414149,0.414149,1.0,0.0,0.0,0.0,0.0,32.8328
448J4.mp4,31.066667,2,13,1.0,1.0,0.5,1.0,0.935415,0.757144,0.332451,0.464156,0.464156,0.464156,1.0,0.410281,0.265476,0.066667,0.247475,30.4
4GHHK.mp4,33.376853,1,8,1.0,0.0,0.0,1.0,0.445771,0.445771,0.091298,0.151761,0.151761,0.151761,1.0,1.0,0.0,0.0,0.333333,32.941648
4PEL7.mp4,23.983699,5,11,1.0,0.8,0.6,1.0,0.83383,0.7872,0.450645,0.49171,0.501319,0.501319,0.962483,0.895682,0.79,0.8,0.828561,23.248823
5TKIB.mp4,28.414906,1,12,1.0,0.0,0.0,1.0,0.478327,0.478327,0.182651,0.200352,0.200352,0.200352,1.0,0.229293,0.0,0.0,0.076431,27.451689
9LTZT.mp4,30.321958,1,24,1.0,1.0,1.0,1.0,0.856159,0.856159,0.273894,0.309846,0.309846,0.309846,1.0,0.836376,0.599405,0.337302,0.591027,30.03
A59CN.mp4,24.3,3,12,0.666667,0.333333,0.333333,1.0,0.72607,0.72607,0.116436,0.214917,0.224183,0.224183,0.838699,0.833333,0.333333,0.333333,0.5,23.966667
AFIRW.mp4,31.9319,7,9,0.571429,0.571429,0.142857,0.714286,0.920228,0.678856,0.372032,0.47841,0.616888,0.616888,0.680635,0.474802,0.403373,0.089286,0.322487,25.592233
BFH78.mp4,30.866667,3,5,0.0,0.0,0.0,0.666667,0.285494,0.245654,0.061984,0.192708,0.226994,0.226994,0.560606,0.0,0.0,0.0,0.0,27.166667
BLWIW.mp4,17.6,1,2,0.0,0.0,0.0,1.0,0.218391,0.218391,0.109195,0.2,0.22619,0.22619,0.633333,0.0,0.0,0.0,0.0,16.8
BW2OT.mp4,30.912988,2,3,1.0,1.0,1.0,1.0,0.922937,0.922937,0.662176,0.455521,0.455521,0.455521,1.0,0.708333,0.708333,0.708333,0.708333,30.511086
CLAWJ.mp4,32.466667,2,14,1.0,1.0,0.5,1.0,0.770868,0.770868,0.150182,0.25041,0.258505,0.258505,0.888852,0.202946,0.149937,0.107955,0.153613,31.966667
E0OJ8.mp4,33.9,1,1,1.0,0.0,0.0,1.0,0.351097,0.351097,0.351097,0.351097,0.351097,0.351097,1.0,1.0,0.0,0.0,0.333333,33.6
E9UYZ.mp4,31.858229,1,6,1.0,0.0,0.0,1.0,0.411162,0.411162,0.226261,0.210638,0.210638,0.210638,1.0,1.0,0.0,0.0,0.333333,31.322234
EFUTW.mp4,17.125346,2,5,1.0,1.0,0.0,1.0,0.627274,0.627274,0.364906,0.453823,0.453823,0.453823,1.0,1.0,1.0,0.0,0.666667,15.863478
G71O7.mp4,47.433876,1,15,0.0,0.0,0.0,1.0,0.279805,0.279805,0.031192,0.059383,0.061084,0.061084,0.680684,0.0,0.0,0.0,0.0,46.662866
GFPDD.mp4,30.466667,1,14,1.0,1.0,1.0,1.0,0.867853,0.867853,0.146453,0.332288,0.332288,0.332288,1.0,1.0,0.583333,0.333333,0.638889,30.4
GYVK9.mp4,28.862167,2,5,1.0,1.0,0.0,1.0,0.615232,0.615232,0.344894,0.170186,0.170186,0.170186,1.0,0.805556,0.416667,0.0,0.407407,28.8288
HJ4B1.mp4,28.966667,2,1,0.5,0.0,0.0,0.5,0.316298,0.307515,0.316298,0.615031,0.615031,0.615031,1.0,0.5,0.0,0.0,0.166667,28.8
ICQZX.mp4,30.503934,3,8,1.0,1.0,0.666667,1.0,0.829448,0.736716,0.535008,0.618886,0.618886,0.618886,1.0,0.748148,0.414815,0.177778,0.446914,23.271388
IDXM0.mp4,36.669967,1,4,1.0,0.0,0.0,1.0,0.306236,0.306236,0.11848,0.197069,0.197069,0.197069,1.0,0.25,0.0,0.0,0.083333,36.036
J4QHT.mp4,31.142997,3,1,0.0,0.0,0.0,0.333333,0.215328,0.176422,0.215328,0.463597,0.463597,0.463597,1.0,0.0,0.0,0.0,0.0,27.392793
JKWJ6.mp4,31.2,3,10,1.0,1.0,1.0,1.0,0.902677,0.860737,0.562695,0.788945,0.788945,0.788945,1.0,0.817989,0.62963,0.611111,0.686243,28.766667
JVOM3.mp4,38.190001,5,17,1.0,0.8,0.2,1.0,0.777783,0.621449,0.44627,0.664621,0.664621,0.664621,1.0,0.50273,0.377626,0.166667,0.349008,38.067988
LIQS5.mp4,32.033333,2,16,0.5,0.0,0.0,1.0,0.453676,0.361973,0.189001,0.44839,0.462402,0.462402,0.936696,0.438492,0.0,0.0,0.146164,32.0
LSH63.mp4,21.07105,1,5,1.0,1.0,1.0,1.0,0.722445,0.722445,0.565537,0.338203,0.338203,0.338203,1.0,0.679167,0.679167,0.25,0.536111,20.4204
M98YV.mp4,30.05,1,12,0.0,0.0,0.0,1.0,0.206505,0.206505,0.017209,0.055807,0.058008,0.058008,0.595278,0.0,0.0,0.0,0.0,29.823777
MCMTH.mp4,33.833333,1,13,1.0,1.0,1.0,1.0,0.857143,0.857143,0.139076,0.36,0.375,0.375,0.9,0.416667,0.416667,0.166667,0.333333,33.6
MIAE4.mp4,29.3293,2,9,1.0,0.5,0.0,1.0,0.669801,0.530451,0.44213,0.628558,0.628558,0.628558,1.0,0.6,0.44375,0.0,0.347917,28.795433
MTOFZ.mp4,29.276193,2,7,1.0,0.5,0.5,1.0,0.724098,0.724098,0.20087,0.315156,0.327594,0.327594,0.892477,1.0,1.0,1.0,1.0,28.860928
MXATD.mp4,17.766667,3,3,0.333333,0.333333,0.0,0.666667,0.55949,0.55949,0.265817,0.329548,0.329548,0.329548,1.0,0.333333,0.333333,0.0,0.222222,17.6
MZ3X9.mp4,31.473772,6,8,1.0,0.833333,0.166667,1.0,0.795171,0.591648,0.563152,0.856513,0.856513,0.856513,1.0,0.495542,0.361706,0.020833,0.292694,30.932556
