video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
1KC11.mp4,36.066667,2,3,0.0,0.0,0.0,1.0,0.198905,0.176408,0.182571,0.172201,0.172201,0.172201,1.0,0.0,0.0,0.0,0.0,36.0
21F9H.mp4,30.309113,3,11,0.666667,0.0,0.0,1.0,0.459765,0.328236,0.22168,0.396855,0.425632,0.425632,0.854432,0.666667,0.0,0.0,0.222222,28.904055
31YNM.mp4,30.4,3,8,1.0,1.0,0.333333,1.0,0.860415,0.738138,0.590328,0.820102,0.820102,0.820102,1.0,0.686296,0.591667,0.138889,0.472284,29.76
3P055.mp4,43.054945,1,13,1.0,1.0,1.0,1.0,0.830598,0.830598,0.448205,0.472861,0.472861,0.472861,1.0,0.946781,0.825397,1.0,0.924059,42.725275
422BV.mp4,20.370148,4,8,1.0,1.0,0.75,1.0,0.818894,0.718176,0.642477,0.792476,0.792476,0.792476,1.0,0.864583,0.559524,0.285714,0.56994,20.189881
7229M.mp4,34.633333,2,13,1.0,1.0,0.0,1.0,0.686228,0.637953,0.359354,0.438845,0.459257,0.459257,0.908038,0.902778,0.916667,0.0,0.606481,34.4
8NEYJ.mp4,30.9,4,13,1.0,0.75,0.0,1.0,0.582804,0.556675,0.272066,0.505111,0.532279,0.532279,0.908224,0.68869,0.676587,0.0,0.455093,30.366667
8YFD1.mp4,31.39298,4,8,1.0,1.0,0.25,1.0,0.908006,0.760977,0.510624,0.601319,0.601319,0.601319,1.0,0.846875,0.833333,0.375,0.685069,31.259393
ABPGE.mp4,30.427522,2,12,1.0,1.0,0.5,1.0,0.846782,0.730323,0.384565,0.485329,0.485329,0.485329,1.0,0.410119,0.324306,0.097222,0.277216,29.659319
ACSP8.mp4,31.097733,1,11,1.0,0.0,0.0,1.0,0.434476,0.434476,0.046061,0.184403,0.210786,0.210786,0.595673,1.0,0.0,0.0,0.333333,27.994633
ARKBT.mp4,28.2282,2,12,1.0,0.5,0.5,1.0,0.752518,0.577471,0.154616,0.299653,0.310415,0.310415,0.896304,0.488095,0.5,0.5,0.496032,27.994633
AYZS4.mp4,49.6496,7,15,0.571429,0.571429,0.285714,0.714286,0.745554,0.651427,0.290838,0.538332,0.538332,0.538332,1.0,0.685686,0.631746,0.409524,0.575652,48.8488
BYP85.mp4,33.933333,3,8,0.333333,0.333333,0.0,1.0,0.625,0.463867,0.287977,0.238095,0.238095,0.238095,1.0,0.229167,0.041667,0.0,0.090278,33.6
CTIYN.mp4,29.7,1,3,1.0,1.0,0.0,1.0,0.586081,0.586081,0.55942,0.41913,0.41913,0.41913,1.0,1.0,1.0,0.0,0.666667,29.6
DUSJO.mp4,27.193833,4,13,1.0,1.0,0.75,1.0,0.894884,0.881701,0.441406,0.480698,0.480698,0.480698,1.0,0.231326,0.172591,0.104749,0.169556,26.4264
DWH0T.mp4,34.898891,2,2,0.5,0.0,0.0,1.0,0.307147,0.307147,0.286403,0.270614,0.2844,0.2844,0.848086,1.0,0.0,0.0,0.333333,31.311155
GV0L7.mp4,30.366667,4,14,1.0,1.0,0.25,1.0,0.84915,0.711206,0.241926,0.422351,0.422351,0.422351,1.0,0.79815,0.632616,0.5,0.643589,29.6
HUWAZ.mp4,72.106148,2,11,1.0,0.0,0.0,1.0,0.30372,0.30372,0.055222,0.115161,0.115161,0.115161,1.0,0.791667,0.0,0.0,0.263889,72.04611
ITDHX.mp4,32.5,1,1,0.0,0.0,0.0,1.0,0.287879,0.287879,0.287879,0.287879,0.296875,0.296875,0.904762,0.0,0.0,0.0,0.0,32.0
JBFPI.mp4,30.497133,3,14,1.0,1.0,0.666667,1.0,0.868864,0.865168,0.320419,0.45723,0.45723,0.45723,1.0,0.394078,0.355149,0.258852,0.336026,30.397033
JMCBE.mp4,20.807692,2,7,1.0,0.5,0.5,1.0,0.786047,0.786047,0.218472,0.320683,0.320683,0.320683,1.0,0.725,0.225,0.225,0.391667,20.269231
K7Z6T.mp4,26.6,2,10,1.0,1.0,1.0,1.0,0.731538,0.731538,0.25922,0.329664,0.329664,0.329664,1.0,0.554762,0.488095,0.5,0.514286,26.4
KB916.mp4,30.0,1,1,1.0,1.0,1.0,1.0,0.701169,0.701169,0.701169,0.701169,0.701169,0.701169,1.0,1.0,1.0,1.0,1.0,19.966667
