video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
0FM93.mp4,38.177962,3,20,1.0,0.0,0.0,1.0,0.452395,0.452395,0.146382,0.383136,0.393816,0.393816,0.933893,0.792548,0.0,0.0,0.264183,37.942295
13IS9.mp4,27.066667,4,6,0.75,0.75,0.5,1.0,0.7798,0.764017,0.598578,0.727391,0.727391,0.727391,1.0,0.656667,0.55,0.404167,0.536944,26.4
26RQN.mp4,33.782147,1,16,1.0,1.0,0.0,1.0,0.508543,0.508543,0.170096,0.32081,0.337915,0.337915,0.863719,1.0,0.916667,0.0,0.638889,33.228341
2FPB3.mp4,32.4,3,10,1.0,1.0,0.666667,1.0,0.863361,0.777207,0.351038,0.499269,0.499269,0.499269,1.0,0.955556,0.777778,0.333333,0.688889,31.64
3G1OQ.mp4,27.485792,2,13,1.0,0.5,0.0,1.0,0.541839,0.541839,0.129471,0.154424,0.159984,0.159984,0.816307,1.0,0.333333,0.0,0.444444,27.027
3OLX3.mp4,29.933333,1,10,1.0,0.0,0.0,1.0,0.487827,0.487827,0.327793,0.242784,0.242784,0.242784,1.0,0.868707,0.0,0.0,0.289569,28.8
4GLAP.mp4,30.485817,1,1,0.0,0.0,0.0,1.0,0.168297,0.168297,0.168297,0.168297,0.168297,0.168297,1.0,0.0,0.0,0.0,0.0,27.388327
5INX3.mp4,44.727047,1,5,1.0,1.0,1.0,1.0,0.882272,0.882272,0.5066,0.264457,0.272361,0.272361,0.901112,1.0,1.0,0.833333,0.944444,44.665012
7EJUR.mp4,23.940583,5,8,0.6,0.4,0.2,0.6,0.791421,0.536296,0.477006,0.721086,0.721086,0.721086,1.0,0.303254,0.124048,0.039286,0.155529,23.023
81R72.mp4,32.499133,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
8TZSC.mp4,18.507391,1,4,1.0,0.0,0.0,1.0,0.484032,0.484032,0.364708,0.373815,0.410415,0.410415,0.807388,1.0,0.0,0.0,0.333333,17.305612
96ATI.mp4,33.933333,1,17,1.0,1.0,0.0,1.0,0.630509,0.630509,0.202001,0.300824,0.300824,0.300824,1.0,0.261212,0.205195,0.0,0.155469,33.566667
99B6U.mp4,27.933333,4,9,1.0,0.75,0.0,1.0,0.564213,0.521652,0.461534,0.754835,0.754835,0.754835,1.0,0.869444,0.383333,0.0,0.417593,27.166667
B4XZD.mp4,22.112727,1,8,1.0,0.0,0.0,1.0,0.392089,0.392089,0.210905,0.208025,0.208025,0.208025,1.0,0.804167,0.0,0.0,0.268056,21.632015
BQA97.mp4,30.3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
BQZ52.mp4,40.981415,2,17,1.0,0.5,0.5,1.0,0.923862,0.877057,0.108151,0.144165,0.144165,0.144165,1.0,1.0,1.0,1.0,1.0,40.914561
DV6CH.mp4,31.866667,5,15,0.8,0.8,0.4,1.0,0.865007,0.795918,0.438928,0.717773,0.717773,0.717773,1.0,0.483611,0.455833,0.265,0.401481,31.2
EJY5V.mp4,21.151304,1,5,0.0,0.0,0.0,1.0,0.201953,0.201953,0.089454,0.135762,0.147933,0.147933,0.622646,0.0,0.0,0.0,0.0,20.189881
ENOLD.mp4,16.284089,1,4,1.0,1.0,0.0,1.0,0.518551,0.518551,0.273357,0.422305,0.422305,0.422305,1.0,1.0,1.0,0.0,0.666667,15.863467
F3M1Q.mp4,16.107383,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FFYL6.mp4,13.761468,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
FLLUJ.mp4,30.633333,3,5,1.0,1.0,0.333333,1.0,0.861008,0.861008,0.519209,0.457185,0.457185,0.457185,1.0,0.769444,0.67037,0.444444,0.628086,30.4
FRSBQ.mp4,32.0,1,16,1.0,1.0,0.0,1.0,0.501189,0.501189,0.169474,0.330398,0.349459,0.349459,0.858303,0.538528,0.313131,0.0,0.283886,31.2
