video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
0F7LW.mp4,30.630631,7,1,0.0,0.0,0.0,0.142857,0.265341,0.192441,0.265341,0.565111,0.636607,0.636607,0.834211,0.0,0.0,0.0,0.0,27.518428
0HR01.mp4,30.259462,1,10,1.0,1.0,1.0,1.0,0.755412,0.755412,0.30695,0.428326,0.428326,0.428326,1.0,0.370556,0.25,0.125,0.248519,29.657617
0J1BT.mp4,16.764812,1,5,1.0,1.0,0.0,1.0,0.564949,0.564949,0.366998,0.359513,0.359513,0.359513,1.0,1.0,1.0,0.0,0.666667,15.863478
1B9DK.mp4,32.376068,3,15,1.0,1.0,0.666667,1.0,0.988854,0.924612,0.19779,0.256348,0.256348,0.256348,1.0,1.0,1.0,0.833333,0.944444,32.0
3Q92U.mp4,30.113417,1,20,1.0,1.0,0.0,1.0,0.602637,0.602637,0.106721,0.159866,0.159866,0.159866,1.0,0.23433,0.236111,0.0,0.156814,30.03
3VH9O.mp4,30.292898,4,2,0.5,0.0,0.0,0.5,0.468328,0.411032,0.450514,0.458979,0.458979,0.458979,1.0,0.75,0.0,0.0,0.25,24.842851
3VWSP.mp4,28.878482,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
44PFW.mp4,24.734982,3,10,0.666667,0.333333,0.333333,1.0,0.832334,0.832334,0.160286,0.261729,0.264734,0.264734,0.958435,0.565278,0.7,0.7,0.655093,23.928407
4RT06.mp4,31.105475,7,10,0.428571,0.285714,0.142857,0.428571,0.903528,0.521779,0.259261,0.377865,0.377865,0.377865,1.0,0.288095,0.083333,0.047619,0.139683,30.434134
4TX4N.mp4,32.76,4,5,0.5,0.25,0.25,0.75,0.704058,0.508951,0.408589,0.631295,0.631295,0.631295,1.0,0.6125,0.05,0.05,0.2375,32.64
4VX01.mp4,30.197639,4,9,0.75,0.75,0.25,1.0,0.90367,0.784135,0.346407,0.518349,0.541721,0.541721,0.923164,0.9375,0.9375,0.5,0.791667,29.662576
4WVTC.mp4,21.571926,3,8,0.666667,0.666667,0.0,1.0,0.662331,0.560678,0.36528,0.500328,0.500328,0.500328,1.0,0.944444,0.666667,0.0,0.537037,20.189881
4ZJXR.mp4,31.7,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
5GP8M.mp4,32.785238,1,7,1.0,1.0,0.0,1.0,0.566792,0.566792,0.386362,0.405698,0.405698,0.405698,1.0,0.966667,0.645833,0.0,0.5375,31.311744
6E8GP.mp4,32.891507,3,2,0.0,0.0,0.0,0.666667,0.272812,0.254384,0.256387,0.455105,0.455105,0.455105,1.0,0.0,0.0,0.0,0.0,31.418753
6FJBD.mp4,30.306665,2,7,1.0,0.0,0.0,1.0,0.451515,0.451515,0.153022,0.21008,0.21008,0.21008,1.0,0.725,0.0,0.0,0.241667,29.527468
72M7T.mp4,17.305612,5,3,0.4,0.0,0.0,0.6,0.395954,0.339089,0.341191,0.603527,0.684811,0.684811,0.835652,0.8,0.0,0.0,0.266667,15.863478
7614L.mp4,25.792433,2,1,0.5,0.0,0.0,0.5,0.408298,0.309482,0.408298,0.60824,0.640862,0.640862,0.922773,0.5,0.0,0.0,0.166667,25.6256
7R0LB.mp4,30.866667,3,14,1.0,1.0,0.333333,1.0,0.941423,0.745931,0.329789,0.414268,0.414268,0.414268,1.0,0.589628,0.372354,0.194444,0.385476,30.4
