video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
07QNG.mp4,55.096708,3,10,0.666667,0.0,0.0,1.0,0.486283,0.407968,0.28312,0.319425,0.319425,0.319425,1.0,0.49873,0.0,0.0,0.166243,55.055
1VF27.mp4,20.550415,1,7,1.0,1.0,0.0,1.0,0.60674,0.60674,0.396365,0.346708,0.346708,0.346708,1.0,0.87619,1.0,0.0,0.625397,20.189881
28BVI.mp4,43.201826,9,5,0.555556,0.111111,0.0,0.555556,0.554525,0.409691,0.48447,0.805658,0.823651,0.823651,0.973601,0.666667,0.088889,0.0,0.251852,43.0388
3YQE2.mp4,30.0,3,10,0.666667,0.333333,0.333333,0.666667,0.806865,0.529372,0.235901,0.361391,0.386315,0.386315,0.848521,0.866667,0.25,0.25,0.455556,29.0
580G0.mp4,20.584239,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
6XB10.mp4,35.830508,3,19,1.0,1.0,0.666667,1.0,0.719397,0.704556,0.267104,0.489218,0.499304,0.499304,0.960348,0.715479,0.703092,0.666667,0.695079,35.762712
8LVCL.mp4,34.724486,1,2,1.0,0.0,0.0,1.0,0.327675,0.327675,0.264322,0.325969,0.325969,0.325969,1.0,1.0,0.0,0.0,0.333333,31.300946
8N4O9.mp4,22.466667,4,8,1.0,0.75,0.5,1.0,0.804132,0.719675,0.582974,0.706531,0.706531,0.706531,1.0,0.739583,0.722222,0.114583,0.525463,22.366667
9KDP0.mp4,31.123186,3,15,1.0,1.0,0.666667,1.0,0.946726,0.764731,0.478216,0.836425,0.849064,0.849064,0.982515,0.686772,0.57963,0.394444,0.553616,30.538551
AHBE8.mp4,28.499749,7,11,0.857143,0.714286,0.428571,0.857143,0.86897,0.760658,0.444,0.543725,0.561841,0.561841,0.944016,0.530523,0.46106,0.314858,0.43548,28.064894
ARWNX.mp4,30.593654,1,7,1.0,1.0,0.0,1.0,0.696943,0.696943,0.309954,0.206414,0.206414,0.206414,1.0,0.805556,0.75,0.0,0.518519,30.524905
ATCOR.mp4,30.292898,2,9,1.0,1.0,0.5,1.0,0.908895,0.908895,0.334547,0.205239,0.205239,0.205239,1.0,0.975,0.877778,0.416667,0.756481,29.691053
CIUVA.mp4,54.142857,2,7,0.0,0.0,0.0,0.5,0.178756,0.089378,0.053222,0.08961,0.095833,0.095833,0.579832,0.0,0.0,0.0,0.0,51.428571
DD3Q1.mp4,25.1,1,5,1.0,0.0,0.0,1.0,0.359397,0.359397,0.085668,0.173419,0.173419,0.173419,1.0,0.333333,0.0,0.0,0.111111,24.8
DR7K0.mp4,31.411765,3,13,1.0,1.0,0.666667,1.0,0.768144,0.734932,0.465142,0.723762,0.745694,0.745694,0.96095,0.731538,0.718519,0.666667,0.705574,31.058824
DUZDL.mp4,39.706333,4,33,1.0,1.0,0.5,1.0,0.803189,0.709042,0.214395,0.294527,0.294527,0.294527,1.0,0.579868,0.528652,0.169792,0.426104,39.039
EHIOY.mp4,34.733333,3,14,1.0,0.666667,0.0,1.0,0.504584,0.504584,0.204442,0.350087,0.36637,0.36637,0.887349,0.893175,0.53373,0.0,0.475635,34.4
F66WG.mp4,35.731844,9,19,1.0,0.888889,0.222222,1.0,0.8657,0.659812,0.507813,0.827674,0.827674,0.827674,1.0,0.739974,0.580952,0.277778,0.532901,35.396648
GOPZI.mp4,31.966667,2,15,0.5,0.5,0.0,1.0,0.500762,0.415015,0.053414,0.124432,0.131611,0.131611,0.695238,0.10101,0.045455,0.0,0.048822,31.2
H411A.mp4,32.033333,3,14,1.0,1.0,1.0,1.0,0.844911,0.783927,0.296532,0.256348,0.256348,0.256348,1.0,0.848611,0.555556,0.555556,0.653241,32.0
HAPCT.mp4,32.6326,4,2,0.5,0.0,0.0,0.5,0.491315,0.471303,0.469977,0.41499,0.41499,0.41499,1.0,1.0,0.0,0.0,0.333333,32.032
I52A6.mp4,37.324999,3,15,0.666667,0.333333,0.0,0.666667,0.658821,0.452673,0.099784,0.244746,0.244746,0.244746,1.0,0.708333,0.166667,0.0,0.291667,36.836634
IAHN3.mp4,31.322034,2,13,1.0,1.0,1.0,1.0,0.798083,0.775402,0.361978,0.48573,0.48573,0.48573,1.0,0.341204,0.229167,0.215278,0.261883,30.881356
J662Y.mp4,31.866667,3,14,0.666667,0.333333,0.333333,1.0,0.868937,0.854011,0.102904,0.310998,0.310998,0.310998,1.0,1.0,1.0,1.0,1.0,31.2
JP5NM.mp4,23.756801,2,1,0.5,0.0,0.0,0.5,0.410409,0.387697,0.410409,0.624876,0.624876,0.624876,1.0,1.0,0.0,0.0,0.333333,21.929354
LLRKS.mp4,31.866667,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
LQC89.mp4,19.067797,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
