video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
07TCM.mp4,33.9,5,7,0.8,0.8,0.2,0.8,0.805811,0.647134,0.607009,0.788571,0.821429,0.821429,0.951724,0.833905,0.748333,0.05,0.544079,33.6
08LOY.mp4,28.084622,1,11,1.0,1.0,1.0,1.0,0.867422,0.867422,0.187802,0.303751,0.303751,0.303751,1.0,0.402778,0.416667,0.25,0.356481,27.314722
10M0F.mp4,32.523677,2,14,1.0,1.0,0.5,1.0,0.861475,0.737495,0.287343,0.373644,0.382569,0.382569,0.941234,0.525361,0.300613,0.05,0.291991,31.253482
120YL.mp4,42.570189,8,9,0.0,0.0,0.0,0.625,0.288635,0.234169,0.152728,0.255555,0.267456,0.267456,0.851694,0.0,0.0,0.0,0.0,41.08651
4KK20.mp4,30.708333,4,7,0.5,0.5,0.5,1.0,0.852775,0.652718,0.640821,0.737701,0.786882,0.786882,0.921895,0.260317,0.15754,0.133929,0.183929,30.0
6JLD4.mp4,30.685382,5,14,1.0,1.0,0.4,1.0,0.914476,0.693388,0.52945,0.643424,0.643424,0.643424,1.0,0.527457,0.422904,0.09,0.346787,30.461401
7IPW7.mp4,28.433333,2,1,0.0,0.0,0.0,0.5,0.238968,0.238968,0.238968,0.238968,0.238968,0.238968,1.0,0.0,0.0,0.0,0.0,26.366667
7JHW2.mp4,20.066667,4,4,0.75,0.5,0.25,1.0,0.909524,0.726396,0.533552,0.451735,0.451735,0.451735,1.0,1.0,0.75,0.5,0.75,18.366667
9O0NP.mp4,30.8874,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
APLZS.mp4,28.966667,2,10,1.0,1.0,0.5,1.0,0.925803,0.756967,0.292568,0.368785,0.384596,0.384596,0.899704,1.0,0.75,0.25,0.666667,28.766667
BO12I.mp4,30.966667,2,16,1.0,0.0,0.0,1.0,0.490749,0.490749,0.230195,0.480379,0.480379,0.480379,1.0,0.781803,0.0,0.0,0.260601,30.4
BPT87.mp4,32.737346,5,14,1.0,0.6,0.0,1.0,0.67342,0.623106,0.401418,0.611605,0.611605,0.611605,1.0,0.822302,0.481667,0.0,0.434656,31.730043
BZ5N5.mp4,33.566867,1,7,1.0,1.0,1.0,1.0,0.702235,0.702235,0.139842,0.444606,0.444606,0.444606,1.0,1.0,1.0,1.0,1.0,32.8328
C6N6Y.mp4,16.945079,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
CUHT0.mp4,21.666667,3,11,1.0,1.0,1.0,1.0,0.821383,0.794941,0.594974,0.85234,0.856409,0.856409,0.994456,0.825926,0.777778,0.555556,0.719753,21.6
FJYZH.mp4,17.786324,5,2,0.4,0.0,0.0,0.4,0.3416,0.310912,0.340953,0.600172,0.658935,0.658935,0.870634,0.4,0.0,0.0,0.133333,17.305612
FSOFF.mp4,19.84,2,5,1.0,1.0,0.5,1.0,0.730187,0.730187,0.358679,0.35253,0.385579,0.385579,0.804414,1.0,0.583333,0.333333,0.638889,19.2
GL7E6.mp4,30.20572,4,10,1.0,0.75,0.5,1.0,0.817182,0.64447,0.53291,0.609326,0.609326,0.609326,1.0,0.601984,0.5,0.208333,0.436772,28.867704
H032R.mp4,22.418589,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
H0Q6V.mp4,35.212114,2,14,1.0,1.0,1.0,1.0,0.986075,0.986075,0.23868,0.378535,0.378535,0.378535,1.0,0.839583,0.752778,0.558333,0.716898,34.611225
J95U1.mp4,37.319487,2,2,0.5,0.5,0.0,1.0,0.577781,0.356349,0.546877,0.513583,0.513583,0.513583,1.0,0.5,0.5,0.0,0.333333,35.047866
K6W5I.mp4,30.064879,3,11,1.0,1.0,0.333333,1.0,0.819037,0.650448,0.495927,0.602904,0.602904,0.602904,1.0,0.51617,0.358213,0.066667,0.313683,28.860946
KV6V8.mp4,36.304857,1,9,1.0,1.0,0.0,1.0,0.538157,0.538157,0.211919,0.18799,0.18799,0.18799,1.0,0.551587,0.194444,0.0,0.248677,35.635985
LFPWI.mp4,31.472525,6,11,0.666667,0.5,0.5,0.666667,0.837019,0.822315,0.350097,0.58546,0.58546,0.58546,1.0,0.633929,0.871032,0.833333,0.779431,31.438936
LUQWY.mp4,34.159125,1,28,1.0,1.0,0.0,1.0,0.652808,0.652808,0.253231,0.358557,0.358557,0.358557,1.0,0.252417,0.139018,0.0,0.130478,34.034
M18XP.mp4,31.266667,2,10,1.0,1.0,1.0,1.0,0.829733,0.795313,0.230811,0.359075,0.359075,0.359075,1.0,0.916667,1.0,1.0,0.972222,31.2
MK16R.mp4,31.666667,2,11,1.0,1.0,1.0,1.0,0.847791,0.78838,0.393896,0.506013,0.506013,0.506013,1.0,0.459691,0.448232,0.212121,0.373348,31.2
O6DJW.mp4,12.2,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
P4SB9.mp4,17.6,3,3,0.666667,0.0,0.0,1.0,0.453491,0.363476,0.421149,0.458059,0.543945,0.543945,0.743658,0.666667,0.0,0.0,0.222222,16.0
PEWH4.mp4,31.698333,2,5,1.0,1.0,0.0,1.0,0.615921,0.615921,0.405139,0.486253,0.486253,0.486253,1.0,1.0,1.0,0.0,0.666667,30.4304
PS7XK.mp4,30.766667,1,4,0.0,0.0,0.0,1.0,0.227431,0.227431,0.067906,0.136458,0.143798,0.143798,0.727778,0.0,0.0,0.0,0.0,30.366667
RFH6M.mp4,32.480788,4,4,0.0,0.0,0.0,1.0,0.289159,0.245511,0.265994,0.410214,0.410214,0.410214,1.0,0.0,0.0,0.0,0.0,31.700288
SKZUG.mp4,15.633333,4,1,0.25,0.0,0.0,0.25,0.493421,0.393792,0.493421,0.629412,0.703947,0.703947,0.856,0.75,0.0,0.0,0.25,15.2
SVIXG.mp4,29.864199,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
VINM0.mp4,35.168467,4,2,0.5,0.5,0.25,0.5,0.887614,0.719399,0.722559,0.758744,0.758744,0.758744,1.0,1.0,1.0,0.75,0.916667,34.401033
VRXQX.mp4,30.9454,2,7,1.0,1.0,0.5,1.0,0.71014,0.60821,0.514252,0.647355,0.647355,0.647355,1.0,1.0,0.819444,0.291667,0.703704,30.430304
