video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
3MSZA.mp4,31.0,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AKO6M.mp4,18.633333,2,2,1.0,0.5,0.0,1.0,0.524665,0.417931,0.4579,0.7281,0.787704,0.787704,0.905859,1.0,0.5,0.0,0.5,18.4
AMT7R.mp4,30.11242,1,7,1.0,1.0,1.0,1.0,0.877342,0.877342,0.38862,0.275966,0.275966,0.275966,1.0,0.95,0.583333,0.333333,0.622222,29.710921
E6DLK.mp4,27.293933,6,8,0.666667,0.666667,0.166667,1.0,0.838126,0.685429,0.384239,0.415492,0.415492,0.415492,1.0,0.412302,0.358003,0.065476,0.278593,27.193833
GBD1Y.mp4,32.916667,2,13,1.0,1.0,0.5,1.0,0.727679,0.727679,0.125369,0.15918,0.15918,0.15918,1.0,1.0,1.0,1.0,1.0,32.0
KVXJ9.mp4,30.766667,2,16,1.0,1.0,0.0,1.0,0.636667,0.636667,0.192498,0.328947,0.328947,0.328947,1.0,1.0,1.0,0.0,0.666667,30.4
VXJS4.mp4,30.259462,2,3,0.5,0.0,0.0,1.0,0.416836,0.385594,0.172154,0.134873,0.134873,0.134873,1.0,1.0,0.0,0.0,0.333333,29.657617
YVKIV.mp4,31.953376,1,8,1.0,1.0,0.0,1.0,0.600204,0.600204,0.194283,0.153257,0.153257,0.153257,1.0,0.916667,0.5,0.0,0.472222,31.350482
__SUMMARY__,,,,0.770833,0.645833,0.208333,0.875,0.57769,0.541356,0.239383,0.274477,0.281927,0.281927,0.863232,0.617024,0.411567,0.13631,0.3883,198.712853
