video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
1FIGA.mp4,35.78575,7,18,1.0,0.571429,0.0,1.0,0.588837,0.50502,0.345835,0.43684,0.43684,0.43684,1.0,0.331155,0.133314,0.0,0.154823,35.035
1RD2K.mp4,19.88,2,4,0.5,0.5,0.5,1.0,0.795143,0.685228,0.467045,0.448933,0.448933,0.448933,1.0,1.0,1.0,0.5,0.833333,19.16
2B577.mp4,30.75,2,12,0.5,0.5,0.5,1.0,0.833747,0.554519,0.296186,0.446655,0.476432,0.476432,0.877248,0.5,0.5,0.5,0.5,30.0
3LN8C.mp4,35.152025,3,14,1.0,1.0,1.0,1.0,0.776009,0.776009,0.31256,0.257323,0.257323,0.257323,1.0,0.672122,0.589582,0.484287,0.581997,34.611225
5R7VN.mp4,29.362667,5,9,1.0,0.4,0.2,1.0,0.769117,0.604625,0.403068,0.461456,0.461456,0.461456,1.0,0.971905,0.4,0.4,0.590635,28.8288
735W9.mp4,31.133333,2,10,1.0,1.0,0.5,1.0,0.877924,0.877924,0.265617,0.230263,0.230263,0.230263,1.0,0.741667,0.416667,0.333333,0.497222,30.4
7V4NJ.mp4,30.743071,2,12,1.0,1.0,0.5,1.0,0.700873,0.700873,0.196848,0.177286,0.177286,0.177286,1.0,0.678788,0.375,0.166667,0.406818,29.34875
AFCDN.mp4,29.496133,1,10,0.0,0.0,0.0,1.0,0.251678,0.251678,0.041757,0.130752,0.136064,0.136064,0.770071,0.0,0.0,0.0,0.0,28.8288
B0XI9.mp4,31.704527,4,2,0.5,0.0,0.0,0.5,0.439646,0.331015,0.411043,0.869022,0.913953,0.913953,0.946458,0.5,0.0,0.0,0.166667,31.377676
B6XQZ.mp4,30.8,2,1,0.5,0.0,0.0,0.5,0.487061,0.487061,0.487061,0.487061,0.487061,0.487061,1.0,1.0,0.0,0.0,0.333333,30.4
BI6Y4.mp4,34.498928,5,5,0.4,0.4,0.2,0.8,0.746101,0.429021,0.38911,0.518149,0.518149,0.518149,1.0,0.233333,0.233333,0.133333,0.2,33.762058
BIQGN.mp4,30.447083,4,24,1.0,0.75,0.0,1.0,0.678641,0.674718,0.366319,0.469583,0.469583,0.469583,1.0,0.407415,0.321625,0.0,0.243013,30.03
CUSTU.mp4,34.242542,3,24,1.0,1.0,0.333333,1.0,0.739444,0.633433,0.212451,0.275079,0.282886,0.282886,0.908814,0.742396,0.592911,0.024206,0.453171,34.034
DO48Z.mp4,31.2312,4,2,0.5,0.0,0.0,0.5,0.458119,0.342413,0.446541,0.56215,0.56215,0.56215,1.0,0.5,0.0,0.0,0.166667,30.4304
G2DIN.mp4,31.777391,4,12,1.0,1.0,1.0,1.0,0.951859,0.847449,0.490554,0.594137,0.642732,0.642732,0.88711,0.544767,0.495238,0.405159,0.481721,30.504956
HSKVH.mp4,30.6,2,5,1.0,0.5,0.5,1.0,0.989038,0.669427,0.523888,0.3125,0.3125,0.3125,1.0,0.56875,0.238889,0.1,0.302546,30.4
IKYAW.mp4,30.794998,2,13,1.0,0.5,0.5,1.0,0.839714,0.650674,0.273949,0.365313,0.365313,0.365313,1.0,0.679167,0.5,0.5,0.559722,30.373149
IWTWJ.mp4,19.6,3,8,0.666667,0.666667,0.666667,1.0,0.816631,0.717808,0.515664,0.615364,0.666545,0.666545,0.889064,0.819841,0.816667,0.4,0.678836,19.2
J3RP9.mp4,38.621917,1,14,1.0,1.0,1.0,1.0,0.712893,0.712893,0.346373,0.318144,0.318144,0.318144,1.0,0.444124,0.388745,0.266667,0.366512,38.038
J59UP.mp4,30.870597,2,14,0.5,0.5,0.5,1.0,0.700758,0.700758,0.069674,0.183843,0.183843,0.183843,1.0,1.0,1.0,1.0,1.0,30.469245
JNK11.mp4,23.766667,2,11,1.0,1.0,0.5,1.0,0.864028,0.864028,0.215151,0.237111,0.237111,0.237111,1.0,0.849206,0.849206,0.416667,0.705026,23.2
JXTAD.mp4,33.012519,2,11,1.0,0.5,0.0,1.0,0.531566,0.489047,0.196681,0.354481,0.403775,0.403775,0.74383,0.6,0.1,0.0,0.233333,29.849239
K7NRW.mp4,30.733333,7,16,1.0,0.857143,0.0,1.0,0.699814,0.664862,0.431864,0.74026,0.74026,0.74026,1.0,0.592261,0.433485,0.0,0.341915,30.4
KA09C.mp4,30.533333,4,6,0.25,0.0,0.0,0.75,0.399609,0.399609,0.112851,0.099902,0.10516,0.10516,0.66645,1.0,0.0,0.0,0.333333,30.4
KZS5M.mp4,35.873092,6,18,1.0,1.0,0.333333,1.0,0.959801,0.714462,0.514573,0.690256,0.734156,0.734156,0.920276,0.966138,0.945139,0.361111,0.757463,34.611225
LXEPT.mp4,31.066667,3,16,1.0,0.666667,0.666667,1.0,0.936167,0.75357,0.482318,0.892872,0.907741,0.907741,0.981985,0.498788,0.113294,0.075,0.229027,30.4
LZ2Y4.mp4,21.24834,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
M4Z0M.mp4,33.890311,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
N56QO.mp4,9.621765,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
OEM65.mp4,35.4,1,6,1.0,1.0,1.0,1.0,0.936167,0.936167,0.346953,0.193204,0.193204,0.193204,1.0,1.0,1.0,1.0,1.0,35.2
P0CET.mp4,33.4334,1,12,1.0,1.0,1.0,1.0,0.902765,0.902765,0.133025,0.219269,0.219269,0.219269,1.0,0.5,0.25,0.25,0.333333,32.8328
Q38XP.mp4,31.066667,1,4,1.0,1.0,0.0,1.0,0.587819,0.587819,0.376642,0.424346,0.424346,0.424346,1.0,1.0,1.0,0.0,0.666667,28.766667
SLHDI.mp4,38.626179,7,12,0.714286,0.571429,0.285714,1.0,0.832784,0.612447,0.440768,0.553325,0.553325,0.553325,1.0,0.561508,0.484127,0.214286,0.419974,38.492409
SLT0S.mp4,31.297933,1,7,1.0,0.0,0.0,1.0,0.382561,0.382561,0.226006,0.200509,0.200509,0.200509,1.0,1.0,0.0,0.0,0.333333,30.4304
TCJCJ.mp4,30.865779,2,4,0.5,0.0,0.0,1.0,0.339173,0.286077,0.197524,0.3416,0.3416,0.3416,1.0,0.25,0.0,0.0,0.083333,30.737705
TH3M0.mp4,31.766667,6,15,1.0,1.0,0.5,1.0,0.909524,0.815031,0.457359,0.66483,0.685872,0.685872,0.955889,0.745271,0.575463,0.213889,0.511541,31.2
TKAUR.mp4,41.653055,7,4,0.571429,0.142857,0.0,0.571429,0.599479,0.430141,0.454644,0.791467,0.813869,0.813869,0.966391,0.714286,0.428571,0.0,0.380952,39.202875
TQO6O.mp4,34.11342,1,9,1.0,1.0,1.0,1.0,0.844707,0.844707,0.348389,0.280972,0.280972,0.280972,1.0,0.71,0.477778,0.2,0.462593,33.811235
ULD0T.mp4,30.363667,2,1,0.5,0.0,0.0,0.5,0.322486,0.209819,0.322486,0.419638,0.419638,0.419638,1.0,0.5,0.0,0.0,0.166667,28.8288
V8IGX.mp4,26.966667,5,2,0.2,0.0,0.0,0.4,0.433821,0.313296,0.345318,0.566667,0.60177,0.60177,0.906667,0.4,0.0,0.0,0.133333,26.366667
W65SM.mp4,36.0,1,14,1.0,1.0,1.0,1.0,0.805529,0.805529,0.228424,0.295718,0.295718,0.295718,1.0,0.876667,0.666667,0.75,0.764444,35.52
W7EDM.mp4,20.550415,5,6,0.6,0.2,0.2,1.0,0.72334,0.488334,0.520105,0.727783,0.727783,0.727783,1.0,0.876667,0.053333,0.033333,0.321111,20.189881
