video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
GMPHO.mp4,39.99347,4,4,0.0,0.0,0.0,1.0,0.282145,0.239612,0.18916,0.330924,0.346321,0.346321,0.881569,0.0,0.0,0.0,0.0,39.177277
IMLN5.mp4,29.6296,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
J3RD3.mp4,30.933333,3,14,0.666667,0.666667,0.666667,1.0,0.766897,0.736496,0.192374,0.319339,0.319339,0.319339,1.0,0.95,0.694444,0.666667,0.77037,30.366667
JFBTV.mp4,30.259462,7,10,0.714286,0.571429,0.285714,0.857143,0.912211,0.763758,0.487094,0.617059,0.62965,0.62965,0.968612,0.560884,0.358503,0.227551,0.382313,29.691053
KNGRY.mp4,30.296933,3,9,0.666667,0.0,0.0,1.0,0.334331,0.293954,0.264466,0.284343,0.284343,0.284343,1.0,0.644444,0.0,0.0,0.214815,28.8288
M014B.mp4,30.288384,4,1,0.25,0.0,0.0,0.25,0.366001,0.177408,0.366001,0.628399,0.691158,0.691158,0.873746,0.5,0.0,0.0,0.166667,27.066216
MXATD.mp4,17.766667,2,3,1.0,1.0,0.5,1.0,0.81028,0.718605,0.598234,0.579362,0.579362,0.579362,1.0,0.791667,0.541667,0.166667,0.5,17.6
NL9AW.mp4,33.313245,2,3,1.0,0.5,0.5,1.0,0.704024,0.520711,0.456836,0.391633,0.391633,0.391633,1.0,0.75,0.5,0.5,0.583333,32.944958
OB9D0.mp4,32.375,2,10,1.0,1.0,0.5,1.0,0.777462,0.777462,0.15897,0.259154,0.267601,0.267601,0.891422,1.0,1.0,1.0,1.0,31.958333
OT35M.mp4,13.83991,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PGPSJ.mp4,29.744021,2,13,1.0,1.0,0.0,1.0,0.614479,0.609835,0.244727,0.288201,0.288201,0.288201,1.0,0.9175,0.975,0.0,0.630833,28.842687
PXY5Q.mp4,32.266667,5,17,1.0,1.0,0.6,1.0,0.922914,0.754331,0.527111,0.675663,0.696777,0.696777,0.957076,0.735424,0.669048,0.294444,0.566305,32.0
Q5MDU.mp4,9.35012,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
QMHK8.mp4,58.839191,12,10,0.666667,0.166667,0.083333,0.833333,0.764165,0.439037,0.579393,0.950955,0.950955,0.950955,1.0,0.512968,0.095437,0.035053,0.214486,57.507987
R1KMF.mp4,28.2,4,13,1.0,1.0,0.25,1.0,0.873651,0.653687,0.389671,0.52846,0.52846,0.52846,1.0,0.90625,0.930556,0.083333,0.640046,28.0
RAGOI.mp4,10.980966,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RRQEV.mp4,18.466667,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
RSFGZ.mp4,17.296648,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
S4P5J.mp4,41.508133,2,18,1.0,0.5,0.0,1.0,0.600962,0.511467,0.288403,0.58057,0.58057,0.58057,1.0,0.389754,0.125,0.0,0.171585,40.8408
SB8G0.mp4,31.266667,5,4,0.2,0.0,0.0,0.8,0.452436,0.333281,0.244537,0.339543,0.339543,0.339543,1.0,0.4,0.0,0.0,0.133333,31.2
TKJCI.mp4,30.267559,2,6,1.0,1.0,0.5,1.0,0.76429,0.76429,0.322394,0.432327,0.451265,0.451265,0.911515,0.291667,0.291667,0.166667,0.25,29.698997
UR55B.mp4,33.821939,1,12,1.0,1.0,1.0,1.0,0.860172,0.860172,0.395331,0.424821,0.433165,0.433165,0.95662,0.910714,0.622619,0.303571,0.612302,33.16112
UR5TU.mp4,32.611571,8,7,0.5,0.125,0.0,0.875,0.645304,0.558877,0.337011,0.447034,0.447034,0.447034,1.0,0.658333,0.291667,0.0,0.316667,31.742433
W3NN2.mp4,29.7,3,12,0.333333,0.0,0.0,0.666667,0.33297,0.33297,0.031535,0.092372,0.09685,0.09685,0.666424,1.0,0.0,0.0,0.333333,29.566667
YGL6R.mp4,32.494382,2,11,1.0,1.0,0.0,1.0,0.689653,0.609324,0.505922,0.546955,0.546955,0.546955,1.0,0.626357,0.545455,0.0,0.390604,32.359551
__SUMMARY__,,,,0.607143,0.462675,0.210177,0.765336,0.52637,0.468241,0.292565,0.374659,0.381739,0.38198,0.781511,0.513651,0.319798,0.121278,0.318242,1238.941044
