video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
6IOV0.mp4,30.5305,3,12,1.0,1.0,0.333333,1.0,0.840729,0.686028,0.393501,0.539732,0.539732,0.539732,1.0,1.0,1.0,0.333333,0.777778,30.397033
8MQH6.mp4,33.129204,4,16,1.0,1.0,0.75,1.0,0.922843,0.822411,0.319102,0.425597,0.425597,0.425597,1.0,0.265073,0.256692,0.217614,0.246459,32.894957
9LWQ6.mp4,22.7,4,6,1.0,1.0,1.0,1.0,0.985937,0.889246,0.713943,0.894188,0.894188,0.894188,1.0,0.805556,0.805556,0.658333,0.756481,22.366667
A3XXB.mp4,11.333333,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
AK2KG.mp4,18.086768,6,3,0.333333,0.0,0.0,0.5,0.430337,0.396766,0.362666,0.610863,0.670672,0.670672,0.87261,0.638889,0.0,0.0,0.212963,17.305612
B1AMA.mp4,37.454083,1,27,1.0,1.0,0.0,1.0,0.678692,0.678692,0.237946,0.396563,0.396563,0.396563,1.0,0.31823,0.167583,0.0,0.161937,37.037
BFCU9.mp4,17.5,7,1,0.142857,0.0,0.0,0.142857,0.489252,0.309992,0.489252,0.620284,0.665911,0.665911,0.900525,0.857143,0.0,0.0,0.285714,16.766667
D1NT7.mp4,32.480788,3,2,0.666667,0.0,0.0,0.666667,0.319078,0.319078,0.309845,0.245956,0.245956,0.245956,1.0,1.0,0.0,0.0,0.333333,31.700288
DCV2M.mp4,31.433333,2,11,1.0,1.0,0.5,1.0,0.885924,0.701317,0.27348,0.486312,0.512469,0.512469,0.905013,0.659722,0.645833,0.145833,0.483796,30.366667
EEVD3.mp4,31.015344,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
EHS68.mp4,17.211429,1,5,1.0,1.0,0.0,1.0,0.646649,0.646649,0.228565,0.32265,0.32265,0.32265,1.0,0.325,0.2,0.0,0.175,16.422857
FAJEA.mp4,30.113417,2,6,0.5,0.0,0.0,1.0,0.367757,0.311283,0.207878,0.50752,0.523914,0.523914,0.941927,0.222222,0.0,0.0,0.074074,30.03
FBOF0.mp4,33.416667,2,7,1.0,1.0,0.5,1.0,0.890335,0.777956,0.522125,0.555152,0.555152,0.555152,1.0,0.720833,0.2875,0.1625,0.390278,32.958333
G30NS.mp4,37.470767,4,8,1.0,1.0,0.75,1.0,0.903071,0.813849,0.480452,0.369199,0.369199,0.369199,1.0,0.516567,0.471429,0.371429,0.453142,36.8368
G852Y.mp4,18.086768,1,1,1.0,0.0,0.0,1.0,0.410362,0.410362,0.410362,0.410362,0.410362,0.410362,1.0,1.0,0.0,0.0,0.333333,17.305612
GHC5X.mp4,27.027,1,12,1.0,0.0,0.0,1.0,0.435513,0.435513,0.106978,0.137529,0.146887,0.146887,0.683419,0.128788,0.0,0.0,0.042929,26.026
GL2JW.mp4,30.368981,3,1,0.0,0.0,0.0,0.333333,0.275943,0.249287,0.275943,0.275943,0.275943,0.275943,1.0,0.0,0.0,0.0,0.0,29.699324
H0P5D.mp4,30.733333,2,15,1.0,1.0,0.5,1.0,0.809173,0.742063,0.329982,0.430957,0.453639,0.453639,0.896041,0.373124,0.363961,0.058442,0.265176,30.4
IOGR7.mp4,30.393206,1,11,1.0,1.0,1.0,1.0,0.743127,0.743127,0.268284,0.289765,0.289765,0.289765,1.0,0.875,0.875,0.291667,0.680556,29.657617
JCT0K.mp4,29.889669,2,5,1.0,0.5,0.0,1.0,0.528886,0.476569,0.319663,0.349751,0.349751,0.349751,1.0,1.0,0.5,0.0,0.5,28.88666
KB7WQ.mp4,38.004633,2,6,0.0,0.0,0.0,1.0,0.299219,0.299219,0.106525,0.177993,0.177993,0.177993,1.0,0.0,0.0,0.0,0.0,37.6376
KERO6.mp4,40.133576,1,19,1.0,0.0,0.0,1.0,0.474941,0.474941,0.182389,0.13999,0.13999,0.13999,1.0,0.546199,0.0,0.0,0.182066,39.344262
L5YHH.mp4,36.480403,3,10,1.0,0.666667,0.666667,1.0,0.901525,0.663079,0.489238,0.642821,0.65107,0.65107,0.98067,0.748866,0.378704,0.388889,0.505486,34.957627
LA6AA.mp4,27.991488,2,1,0.5,0.0,0.0,0.5,0.349,0.349,0.349,0.349,0.349,0.349,1.0,1.0,0.0,0.0,0.333333,27.500409
LKNZD.mp4,33.199833,1,26,1.0,1.0,1.0,1.0,0.815938,0.815938,0.092392,0.196773,0.196773,0.196773,1.0,0.916667,1.0,1.0,0.972222,33.033
LUTIO.mp4,30.7,1,4,1.0,1.0,1.0,1.0,0.814499,0.814499,0.364136,0.448853,0.448853,0.448853,1.0,1.0,1.0,0.5,0.833333,23.166667
M8OYC.mp4,33.8338,1,7,1.0,1.0,0.0,1.0,0.684873,0.684873,0.280058,0.291369,0.291369,0.291369,1.0,0.320635,0.22619,0.0,0.182275,33.6336
MAUMO.mp4,33.729088,1,3,1.0,0.0,0.0,1.0,0.320932,0.320932,0.165682,0.28959,0.28959,0.28959,1.0,1.0,0.0,0.0,0.333333,33.155693
OKXIQ.mp4,31.958438,1,2,0.0,0.0,0.0,1.0,0.189536,0.189536,0.126543,0.188549,0.188549,0.188549,1.0,0.0,0.0,0.0,0.0,30.2267
OP2SS.mp4,31.433333,1,9,1.0,1.0,1.0,1.0,0.718275,0.718275,0.208146,0.202039,0.202039,0.202039,1.0,1.0,0.5,0.5,0.666667,31.166667
OTIA2.mp4,23.666667,2,4,0.0,0.0,0.0,1.0,0.298211,0.280271,0.09709,0.215827,0.215827,0.215827,1.0,0.0,0.0,0.0,0.0,23.166667
PPY0W.mp4,32.321086,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
Q3BCC.mp4,42.166667,2,5,0.5,0.0,0.0,1.0,0.401029,0.401029,0.116476,0.25227,0.25227,0.25227,1.0,0.266667,0.0,0.0,0.088889,26.958333
Q6290.mp4,17.125346,3,1,0.333333,0.333333,0.0,0.333333,0.523017,0.523017,0.523017,0.523017,0.523017,0.523017,1.0,1.0,1.0,0.0,0.666667,15.863478
QCVZN.mp4,25.351436,1,7,1.0,0.0,0.0,1.0,0.449115,0.449115,0.225649,0.236666,0.236666,0.236666,1.0,0.444444,0.0,0.0,0.148148,24.510393
RXELU.mp4,14.9149,4,3,0.75,0.25,0.25,0.75,0.836917,0.566102,0.617593,0.74465,0.826562,0.826562,0.882548,1.0,0.25,0.125,0.458333,14.4144
SUJWY.mp4,32.566667,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
SV6KF.mp4,22.313958,2,16,1.0,1.0,0.0,1.0,0.653143,0.653143,0.289188,0.236269,0.236269,0.236269,1.0,0.648697,0.558992,0.0,0.402563,22.022
TAQ25.mp4,27.966667,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TEV5K.mp4,30.754131,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
TUD6M.mp4,7.553671,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
U2AO1.mp4,16.266667,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
U8M2P.mp4,32.76,1,10,1.0,1.0,1.0,1.0,0.735215,0.735215,0.290511,0.369699,0.369699,0.369699,1.0,0.835,0.625,0.625,0.695,31.64
UM5II.mp4,33.757809,4,14,0.75,0.75,0.25,1.0,0.89784,0.668943,0.339261,0.395091,0.395091,0.395091,1.0,0.320538,0.310195,0.201389,0.277374,33.157136
V0ZD9.mp4,37.815811,2,3,1.0,0.0,0.0,1.0,0.497866,0.441464,0.41095,0.705249,0.78121,0.78121,0.878832,0.791667,0.0,0.0,0.263889,35.207824
VAV4C.mp4,47.166667,5,3,0.0,0.0,0.0,0.6,0.269531,0.21125,0.252239,0.310221,0.338423,0.338423,0.788255,0.0,0.0,0.0,0.0,44.0
VCYH8.mp4,27.525907,2,1,0.0,0.0,0.0,0.5,0.205637,0.205637,0.205637,0.205637,0.205637,0.205637,1.0,0.0,0.0,0.0,0.0,27.202073
XQVXF.mp4,27.54,3,13,1.0,1.0,0.333333,1.0,0.78534,0.645815,0.264362,0.405759,0.405759,0.405759,1.0,0.897619,0.839286,0.333333,0.690079,27.36
XT9D4.mp4,33.469535,4,13,1.0,0.25,0.0,1.0,0.541833,0.415389,0.301767,0.479197,0.479197,0.479197,1.0,0.273256,0.05,0.0,0.107752,33.16909
YNWMW.mp4,16.32,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
YOCRB.mp4,34.666667,2,14,1.0,0.5,0.5,1.0,0.755208,0.755208,0.112043,0.20978,0.222393,0.222393,0.787188,0.875,1.0,1.0,0.958333,33.958333
ZDV60.mp4,30.831974,4,1,0.25,0.0,0.0,0.25,0.368587,0.269231,0.368587,0.690573,0.806326,0.806326,0.827897,0.75,0.0,0.0,0.25,27.406199
__SUMMARY__,,,,0.606874,0.375,0.223118,0.725422,0.479747,0.438457,0.253094,0.320896,0.330099,0.331854,0.808517,0.484717,0.220322,0.119635,0.274891,1500.941304
