video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
1BGZ0.mp4,21.598613,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2PZBY.mp4,30.214816,1,13,1.0,1.0,0.0,1.0,0.599421,0.599421,0.23022,0.403918,0.403918,0.403918,1.0,0.659524,0.517857,0.0,0.39246,29.712909
2XXH8.mp4,30.466667,1,12,1.0,1.0,0.0,1.0,0.617235,0.617235,0.294675,0.467208,0.467208,0.467208,1.0,0.575108,0.297258,0.0,0.290789,30.4
35ZZP.mp4,36.433333,1,20,1.0,1.0,1.0,1.0,0.895165,0.895165,0.144905,0.158312,0.158312,0.158312,1.0,0.942857,0.916667,0.5,0.786508,36.0
3J85M.mp4,34.6,5,16,1.0,0.8,0.4,1.0,0.832269,0.725882,0.421546,0.512056,0.512056,0.512056,1.0,0.892738,0.84496,0.306667,0.681455,34.366667
4KYZH.mp4,36.6366,4,5,0.5,0.25,0.0,1.0,0.658904,0.47861,0.346498,0.266335,0.266335,0.266335,1.0,1.0,0.25,0.0,0.416667,36.036
52KNA.mp4,34.573427,1,28,1.0,1.0,0.0,1.0,0.612211,0.612211,0.156883,0.143299,0.143299,0.143299,1.0,0.484127,0.316667,0.0,0.266931,34.237762
77JGY.mp4,31.2,7,14,1.0,0.857143,0.285714,1.0,0.767442,0.634063,0.585719,0.948958,0.948958,1.0,0.948958,0.727373,0.524924,0.15873,0.470342,30.366667
7RA0M.mp4,30.466667,1,11,1.0,1.0,1.0,1.0,0.744997,0.744997,0.130014,0.352076,0.352076,0.352076,1.0,0.1625,0.125,0.125,0.1375,30.4
83FK5.mp4,41.6,1,22,1.0,0.0,0.0,1.0,0.37139,0.37139,0.155662,0.473349,0.473349,0.473349,1.0,0.295815,0.0,0.0,0.098605,40.766667
8LLI3.mp4,19.972028,5,7,0.8,0.4,0.0,1.0,0.635608,0.563189,0.494815,0.810124,0.817069,0.817069,0.989618,0.768889,0.356667,0.0,0.375185,19.132867
8N4O9.mp4,22.466667,6,8,0.666667,0.5,0.166667,1.0,0.706193,0.574571,0.39031,0.53318,0.548278,0.548278,0.950891,0.54504,0.454167,0.0625,0.353902,22.366667
8Q7ZI.mp4,18.988102,1,6,1.0,0.0,0.0,1.0,0.301908,0.301908,0.089563,0.208046,0.208046,0.208046,1.0,1.0,0.0,0.0,0.333333,18.747747
98W87.mp4,26.482759,1,3,0.0,0.0,0.0,1.0,0.26157,0.26157,0.242915,0.209256,0.209256,0.209256,1.0,0.0,0.0,0.0,0.0,24.827586
9TPP3.mp4,30.463767,1,16,1.0,1.0,1.0,1.0,0.758836,0.758836,0.160294,0.276291,0.276291,0.276291,1.0,0.515179,0.553571,0.642857,0.570536,30.397033
