video,original_video_duration_seconds,n_targets,n_predictions,recall_0.3,recall_0.5,recall_0.7,overlap_anywhere_recall,best_iou,mean_target_best_iou,mean_predicted_best_iou,temporal_set_iou,overlap_over_max,duration_precision,duration_recall,ap_0.3,ap_0.5,ap_0.7,mAP,predicted_total_duration_seconds
1TIAK.mp4,39.497792,1,16,0.0,0.0,0.0,1.0,0.279419,0.279419,0.112569,0.112668,0.112668,0.112668,1.0,0.0,0.0,0.0,0.0,39.039
1XBU2.mp4,16.644634,1,4,1.0,1.0,0.0,1.0,0.57486,0.57486,0.557198,0.415902,0.415902,0.415902,1.0,1.0,1.0,0.0,0.666667,15.863478
2Y8XQ.mp4,30.73402,4,1,0.0,0.0,0.0,0.25,0.276494,0.236107,0.276494,0.613783,0.697336,0.697336,0.836672,0.0,0.0,0.0,0.0,27.464443
337O2.mp4,25.720839,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3HRNV.mp4,15.623122,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3IPI3.mp4,17.962273,2,3,1.0,0.0,0.0,1.0,0.422923,0.38838,0.398266,0.566472,0.566472,0.566472,1.0,1.0,0.0,0.0,0.333333,17.301454
3N1I2.mp4,31.50529,1,6,1.0,1.0,1.0,1.0,0.70034,0.70034,0.423828,0.35917,0.35917,0.35917,1.0,0.916667,0.416667,0.166667,0.5,20.054908
41F2M.mp4,31.569079,3,13,1.0,1.0,0.333333,1.0,0.820584,0.681187,0.385047,0.440306,0.440306,0.440306,1.0,0.649325,0.49881,0.083333,0.410489,31.334738
4683D.mp4,30.666667,2,16,1.0,1.0,1.0,1.0,0.820989,0.820989,0.187844,0.204017,0.204017,0.204017,1.0,0.715179,0.645833,0.645833,0.668948,30.366667
51RLB.mp4,20.186833,1,9,1.0,1.0,1.0,1.0,0.847263,0.847263,0.475605,0.379503,0.379503,0.379503,1.0,0.660714,0.364087,0.337302,0.454034,20.02
77Z0Z.mp4,33.533333,1,18,1.0,1.0,0.0,1.0,0.677418,0.677418,0.188086,0.286538,0.286538,0.286538,1.0,1.0,1.0,0.0,0.666667,32.8
79VVK.mp4,40.106733,2,9,1.0,0.5,0.0,1.0,0.553943,0.506223,0.309531,0.297412,0.297412,0.297412,1.0,1.0,0.5,0.0,0.5,40.006633
87Y64.mp4,30.3,3,13,1.0,0.666667,0.666667,1.0,0.891509,0.818177,0.323013,0.443119,0.443119,0.443119,1.0,0.772843,0.592063,0.511111,0.625339,29.566667
9J0RB.mp4,15.7082,5,2,0.4,0.2,0.0,0.4,0.513513,0.421307,0.501333,0.936734,0.951365,0.951365,0.983847,1.0,0.2,0.0,0.4,14.376997
AAQHJ.mp4,30.864167,7,15,1.0,1.0,0.857143,1.0,0.922965,0.867964,0.713364,0.862581,0.862581,0.862581,1.0,0.507076,0.417307,0.267695,0.397359,30.03
AFCDN.mp4,29.496133,2,10,0.5,0.5,0.0,1.0,0.564819,0.408248,0.176343,0.370726,0.385787,0.385787,0.904726,0.5,0.5,0.0,0.333333,28.8288
BB7WL.mp4,30.561122,1,16,1.0,1.0,1.0,1.0,0.846341,0.846341,0.108103,0.177249,0.177249,0.177249,1.0,0.11859,0.11859,0.076923,0.104701,30.460922
BDY1V.mp4,30.683858,3,1,0.333333,0.333333,0.0,0.333333,0.558023,0.284153,0.558023,0.700735,0.817791,0.817791,0.830381,0.333333,0.333333,0.0,0.222222,27.419618
